College Code,College name,Branch Code,Branch Name,Community,Cutoff marks
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IT,Information Technology,SCA,174.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IT,Information Technology,ST,144.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,Mechanical Engineering,OC,182
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,Mechanical Engineering,BC,179.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,Mechanical Engineering,BCM,175
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,Mechanical Engineering,MBC,173.75
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,Mechanical Engineering,SC,151.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,Mechanical Engineering,SCA,156
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,Mechanical Engineering,ST,152.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,Production Engineering,OC,175
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,Production Engineering,BC,170.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,Production Engineering,BCM,155.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,Production Engineering,MBC,165.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,Production Engineering,SC,132.5
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,Production Engineering,SCA,127
2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,Production Engineering,ST,118.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,Automobile Engineering (SS),OC,180.75
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,Automobile Engineering (SS),BC,178
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,Automobile Engineering (SS),BCM,172
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,Automobile Engineering (SS),MBC,173.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,Automobile Engineering (SS),SC,144
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,Automobile Engineering (SS),SCA,114
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,Automobile Engineering (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,Bio Technology (SS),OC,189
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,Bio Technology (SS),BC,185.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,Bio Technology (SS),BCM,182
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,Bio Technology (SS),MBC,179.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,Bio Technology (SS),SC,155.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,Bio Technology (SS),SCA,163.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BS,Bio Technology (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,Bio- Medical Engineering (SS),OC,186.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,Bio- Medical Engineering (SS),BC,183.25
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,Bio- Medical Engineering (SS),BCM,188
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,Bio- Medical Engineering (SS),MBC,177
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,Bio- Medical Engineering (SS),SC,153.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,Bio- Medical Engineering (SS),SCA,130
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,Bio- Medical Engineering (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,Civil Engineering,OC,188.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,Civil Engineering,BC,186.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,Civil Engineering,BCM,175.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,Civil Engineering,MBC,181.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,Civil Engineering,SC,170
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,Civil Engineering,SCA,181
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CE,Civil Engineering,ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,Computer Science and Engineering (SS),OC,194.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,Computer Science and Engineering (SS),BC,193
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,Computer Science and Engineering (SS),BCM,189
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,Computer Science and Engineering (SS),MBC,187.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,Computer Science and Engineering (SS),SC,176
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,Computer Science and Engineering (SS),SCA,154
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,Computer Science and Engineering (SS),ST,164.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,Civil Engineering (SS),OC,185.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,Civil Engineering (SS),BC,184
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,Civil Engineering (SS),BCM,165
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,Civil Engineering (SS),MBC,176
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,Civil Engineering (SS),SC,156.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,Civil Engineering (SS),SCA,137
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CN,Civil Engineering (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,Electronics and Communication Engineering,OC,195.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,Electronics and Communication Engineering,BC,193.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,Electronics and Communication Engineering,BCM,189
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,Electronics and Communication Engineering,MBC,191
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,Electronics and Communication Engineering,SC,180.25
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,Electronics and Communication Engineering,SCA,179
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EC,Electronics and Communication Engineering,ST,158.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,Electrical and Electronics Engineering,OC,191.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,Electrical and Electronics Engineering,BC,190
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,Electrical and Electronics Engineering,BCM,184.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,Electrical and Electronics Engineering,MBC,187.75
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,Electrical and Electronics Engineering,SC,178.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,Electrical and Electronics Engineering,SCA,164.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,Electrical and Electronics Engineering,ST,146.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,Electronics and Communication Engg. (SS),OC,192.25
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,Electronics and Communication Engg. (SS),BC,191.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,Electronics and Communication Engg. (SS),BCM,187.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,Electronics and Communication Engg. (SS),MBC,186.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,Electronics and Communication Engg. (SS),SC,172
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,Electronics and Communication Engg. (SS),SCA,159.25
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,Electronics and Communication Engg. (SS),ST,155
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,Electrical and Electronics (Sandwich) (SS),OC,184
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,Electrical and Electronics (Sandwich) (SS),BC,182
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,Electrical and Electronics (Sandwich) (SS),BCM,173.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,Electrical and Electronics (Sandwich) (SS),MBC,174.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,Electrical and Electronics (Sandwich) (SS),SC,155.75
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,Electrical and Electronics (Sandwich) (SS),SCA,127.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,Electrical and Electronics (Sandwich) (SS),ST,91.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,Fashion Technology (SS),OC,177.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,Fashion Technology (SS),BC,169.75
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,Fashion Technology (SS),BCM,169.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,Fashion Technology (SS),MBC,144
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,Fashion Technology (SS),SC,111
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,Fashion Technology (SS),SCA,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,Fashion Technology (SS),ST,88
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,Information Tech. (SS),OC,191
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,Information Tech. (SS),BC,190
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,Information Tech. (SS),BCM,184.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,Information Tech. (SS),MBC,185
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,Information Tech. (SS),SC,163
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,Information Tech. (SS),SCA,143.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,Information Tech. (SS),ST,160
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,Instrumentation and Control Engineering (SS),OC,184
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,Instrumentation and Control Engineering (SS),BC,181
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,Instrumentation and Control Engineering (SS),BCM,183.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,Instrumentation and Control Engineering (SS),MBC,171.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,Instrumentation and Control Engineering (SS),SC,142.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,Instrumentation and Control Engineering (SS),SCA,119
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,Instrumentation and Control Engineering (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,Mechanical Engineering,OC,192
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,Mechanical Engineering,BC,190
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,Mechanical Engineering,BCM,187
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,Mechanical Engineering,MBC,185.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,Mechanical Engineering,SC,176
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,Mechanical Engineering,SCA,192
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,Mechanical Engineering,ST,136.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,Mechanical Engg. (SS),OC,189.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,Mechanical Engg. (SS),BC,189
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,Mechanical Engg. (SS),BCM,181.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,Mechanical Engg. (SS),MBC,180.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,Mechanical Engg. (SS),SC,165
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,Mechanical Engg. (SS),SCA,171.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,Mechanical Engg. (SS),ST,136.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,Mechanical Engineering (Sandwich) (SS),OC,184.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,Mechanical Engineering (Sandwich) (SS),BC,182
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,Mechanical Engineering (Sandwich) (SS),BCM,177.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,Mechanical Engineering (Sandwich) (SS),MBC,170.25
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,Mechanical Engineering (Sandwich) (SS),SC,142
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,Mechanical Engineering (Sandwich) (SS),SCA,147
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,Mechanical Engineering (Sandwich) (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,Metallurgical Engineering,OC,181.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,Metallurgical Engineering,BC,177.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,Metallurgical Engineering,BCM,170
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,Metallurgical Engineering,MBC,173.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,Metallurgical Engineering,SC,148.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,Metallurgical Engineering,SCA,142.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,Metallurgical Engineering,ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,Metallurgical Engg. (SS),OC,178
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,Metallurgical Engg. (SS),BC,174.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,Metallurgical Engg. (SS),BCM,162.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,Metallurgical Engg. (SS),MBC,169.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,Metallurgical Engg. (SS),SC,136
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,Metallurgical Engg. (SS),SCA,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,Metallurgical Engg. (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,Production Engineering (SS),OC,178
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,Production Engineering (SS),BC,176.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,Production Engineering (SS),BCM,175.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,Production Engineering (SS),MBC,168.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,Production Engineering (SS),SC,139.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,Production Engineering (SS),SCA,114
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,Production Engineering (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,Production Engineering,OC,180
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,Production Engineering,BC,178
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,Production Engineering,BCM,178.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,Production Engineering,MBC,170
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,Production Engineering,SC,157.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,Production Engineering,SCA,129
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,Production Engineering,ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,Production Engineering (Sandwich) (SS),OC,172.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,Production Engineering (Sandwich) (SS),BC,168
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,Production Engineering (Sandwich) (SS),BCM,163.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,Production Engineering (Sandwich) (SS),MBC,154
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,Production Engineering (Sandwich) (SS),SC,120
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,Production Engineering (Sandwich) (SS),SCA,103
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PS,Production Engineering (Sandwich) (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,Robotics and Automation (SS),OC,189
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,Robotics and Automation (SS),BC,186
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,Robotics and Automation (SS),BCM,179.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,Robotics and Automation (SS),MBC,175.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,Robotics and Automation (SS),SC,152
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,Robotics and Automation (SS),SCA,134.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,Robotics and Automation (SS),ST,88.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TT,Textile Technology (SS),OC,175
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TT,Textile Technology (SS),BC,171
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TT,Textile Technology (SS),BCM,157
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TT,Textile Technology (SS),MBC,152.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TT,Textile Technology (SS),SC,135
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TT,Textile Technology (SS),SCA,87
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TT,Textile Technology (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TX,Textile Technology,OC,182
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TX,Textile Technology,BC,179
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TX,Textile Technology,BCM,175
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TX,Textile Technology,MBC,163
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TX,Textile Technology,SC,146.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TX,Textile Technology,SCA,107
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TX,Textile Technology,ST,0
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CE,Civil Engineering,OC,183
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CE,Civil Engineering,BC,178.5
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CE,Civil Engineering,BCM,173
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CE,Civil Engineering,MBC,170
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CE,Civil Engineering,SC,157.75
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CE,Civil Engineering,SCA,142
